Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Trinidad and Tobago,TTO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,,99.78948212,99.22093964,97.29625702,,,87.81835938,89.82865143,,100.1251221,93.35761261,86.68157196,,89.32759094,95.03304291,91.93032074,,95.77249146,93.4575882,95.77075195,94.93678284,,,,,,,,,,
Trinidad and Tobago,TTO,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,,18.52000046,19.65999985,19.80999947,18.44000053,17.21999931,16.25,15.01000023,14.21000004,13.11999989,12.10000038,10.88000011,10.39000034,10.47999954,8.329999924,7.949999809,6.269999981,5.539999962,4.630000114,5.28000021,4.03000021,3.430000067,3.720000029,2.680000067,2.480000019,2.430000067,3.210000038,3.275000095,3.336999893,3.421999931,4.56799984
Trinidad and Tobago,TTO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.124,54.308,54.491,54.674,54.857,55.04,55.224,55.406,55.589,55.771,55.905,55.718,55.53,55.343,55.155,54.967,54.779,54.59,54.402,54.213,54.025,53.836,53.671,53.53,53.413,53.319,53.25,53.205,53.184,53.187,53.214
Tunisia,TUN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,94.2,95.1,96.1,96.8,97.4,97.9,98.4,98.7,99,99.2,99.4,99.5,99.6,99.7,99.7,99.7,99.8,99.8,99.8,99.8,99.8
Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,86.8,88.7,90.4,92,93.2,94.2,94.80000305,97.30000305,97.80000305,98.40000153,99,99.30000305,99.40000153,99.40000153,99.40000153,99.5,99.5,99.5,99.5,99.69999695,99.80000305,99.90000153,100,100,99.80000305,100,100
Tunisia,TUN,Adolescent fertility rate (births per 1000 women ages 15-19),SP.ADO.TFRT,19.7178,18.3934,17.069,15.589,14.109,12.629,11.149,9.669,8.9534,8.2378,7.5222,6.8066,6.091,6.1592,6.2274,6.2956,6.3638,6.432,6.6636,6.8952,7.1268,7.3584,7.59,7.6402,7.6904,7.7406,7.7908,7.841,7.85,7.859,7.868
Tunisia,TUN,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,22.12999916,21.98999977,21.90999985,21.79999924,21.70999908,21.48999977,21.27000046,21,20.65999985,20.29999924,19.92000008,19.71999931,19.29999924,18.75,18.53000069,19.44000053,18.70000076,18.02000046,18.46999931,17.95000076,16.36000061,17.06999969,15.36999989,14.86999989,14.75,14.77000046,14.81000042,14.27999973,13.80000019,
Tunisia,TUN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,30.63999939,30.87000084,30.79000092,30.76000023,30.64999962,30.89999962,31.02000046,31.19000053,31.48999977,31.65999985,31.85000038,31.63999939,31.90999985,32.40999985,32.41999817,32.29999924,32.84999847,33.52999878,32.33000183,33.41999817,33.72999954,33.13999939,33.38000107,33.54999924,33.09999847,33.34999847,33.29000092,33.5,33.45999908,
Tunisia,TUN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,47.22999954,47.15000153,47.29999924,47.43999863,47.63999939,47.61000061,47.72000122,47.81000137,47.84999847,48.04000092,48.22999954,48.65000153,48.79000092,48.84000015,49.04999924,48.25999832,48.43999863,48.45000076,49.20000076,48.63000107,49.90999985,49.79000092,51.25,51.58000183,52.13999939,51.88000107,51.90000153,52.22000122,52.75,
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1491.119777,1551.377998,1799.111582,1660.875002,1743.154533,1975.899862,2113.587432,2208.206243,2292.711741,2386.589492,2211.835015,2253.034852,2344.396907,2760.405122,3111.374381,3193.204358,3369.924443,3776.332046,4307.580023,4128.463959,4344.619418,4479.921629,4361.684338,4444.847488,4543.992276,4094.841602,3924.349092,3687.780316,3690.896932,3571.945048,3597.218525
Tunisia,TUN,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,8.979905694,1.268698212,6.849486573,3.299895276,3.073559974,3.017230462,4.382270679,4.502105594,5.152000409,5.793111297,4.330791954,10.81437716,3.502827094,4.595312404,5.178117234,4.812301596,4.462473767,5.500084976,4.802358202,3.576703383,39.11380746,4.141107456,4.399999979,2.99999948,-1.098125841,8.624064073,3.150141732,2.629641332,2.449038451,2.305302964,-5.024488685
Tunisia,TUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0.007379544,0.011191954,0.027615372,0.043656974,0.107940957,1.602494764,2.750740293,4.297966035,5.252887295,6.490845795,8.528817752,9.655086542,12.98640865,17.1,27.53,34.07,36.8,39.1,41.4416,43.8,46.16,46.49999434,49.59999484,55.50015506,64.19081023,66.6999983,71.9
Tunisia,TUN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,88.54523455,88.97157008,89.36719469,89.75746338,90.13832718,90.49617491,90.8501833,91.1999283,91.54564612,91.88736848,92.22490194,92.41831756,93.03060656,93.63885476,94.24353435,94.8454551,95.44404588,95.99335363,96.51537319,97.03219313,97.54330899
Tunisia,TUN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,76.51507858,77.24806203,78.33010165,79.41239351,80.48797534,81.53564863,82.58656539,83.63972807,84.69518399,85.7526465,86.81155168,87.87215133,88.93386754,89.99604417,91.0590284,92.12339737,93.18816534,94.25250377,95.31562708,96.37657143,97.43445889
Tunisia,TUN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,73.2867413,73.64562713,74.00025004,74.35087317,74.69354303,75.01480973,75.33326121,75.64847282,75.96067476,76.26989253,76.57592586,76.87921432,77.17955552,77.47658623,77.77091111,78.06377683,78.35491404,78.60573199,78.83515112,79.06204325,79.28615477
Tunisia,TUN,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,81.12670135,74.99286652,69.52683258,73.84490204,80.24780273,89.96349335,87.0509491,89.25700378,,87.51792908,86.63253021,87.87538147,93.22084808,97.03581238,100.496048,103.3093567,,102.6170502,92.16458893,88.6451416,98.96885681,,,96.80471802,99.71772766,103.311409,99.01363373,95.0537796,,,106.4673386
Tunisia,TUN,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,,15.64799976,15.58399963,15.82999992,15.8579998,15.93700027,15.83100033,15.93999958,15.60599995,15.21000004,14.93999958,14.39999962,14.55000019,14.51000023,14.22999954,12.86999989,12.51000023,12.35999966,12.43999958,13.28999996,13.05000019,18.32999992,17.62999916,15.93000031,15.05700016,15.15999985,15.56000042,15.32999992,15.46000004,15.13000011,16.59199905
Tunisia,TUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.946,58.756,59.562,60.362,61.078,61.474,61.87,62.262,62.653,63.043,63.432,63.818,64.202,64.585,64.95,65.237,65.524,65.809,66.093,66.376,66.657,66.938,67.218,67.495,67.772,68.056,68.346,68.642,68.945,69.254,69.568
Turkey,TUR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,90.1,90.8,91.3,91.7,92.3,92.8,93.1,93.4,93.7,93.9,94.2,94.3,94.5,94.7,94.8,94.9,95.1,95.2,95.2,95.2,95.2
Turkey,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,100,100,100,100,99.99799347,99.98703003,99.96072388,99.923172,99.88085938,99.85087585,100,100,100,100,100,100,100,100,100,100,100
Turkey,TUR,Adolescent fertility rate (births per 1000 women ages 15-19),SP.ADO.TFRT,64.9088,62.5874,60.266,59.1488,58.0316,56.9144,55.7972,54.68,52.7966,50.9132,49.0298,47.1464,45.263,43.9132,42.5634,41.2136,39.8638,38.514,37.0598,35.6056,34.1514,32.6972,31.243,30.3062,29.3694,28.4326,27.4958,26.559,25.5558,24.5526,23.5494
Turkey,TUR,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,36.02751923,33.82559967,32.88975143,30.92308044,,,,32.83684158,,21.10596085,11.80478001,7.795159817,6.64304018,6.440750122,5.792359829,5.302800179,4.651629925,4.112949848,3.500669956,2.913229942,1.942600012,1.204980016,0.969280005,3.182610035,5.487380028,8.00510025,9.798049927,8.914179802,6.217649937,3.489429951,
Turkey,TUR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,29.76000023,29.56999969,29.32999992,29.40999985,29.12000084,28.80999947,28.20999908,28.20999908,27.81999969,27.29999924,27.13999939,26.87000084,26.30999947,25.51000023,24.79999924,24.05999947,23.47999954,23.13999939,22.95000076,23.70000076,24.15999985,23.55999947,22.92000008,21.09000015,20.40999985,19.5,19.37999916,18.43000031,18.11000061,
Turkey,TUR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,29.65999985,29.55999947,29.54000092,29.06999969,28.98999977,28.92000008,28.96999931,28.48999977,27.71999931,27.62000084,26.51000023,26.35000038,26.23999977,26.47999954,26.62999916,26.77000046,26.75,26.19000053,25.29999924,26.21999931,26.45999908,26.03000069,26.38999939,27.86000061,27.22999954,26.78000069,26.54000092,26.65999985,25.31999969,
Turkey,TUR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,40.58000183,40.86999893,41.13000107,41.52000046,41.88999939,42.27999878,42.83000183,43.29999924,44.45999908,45.08000183,46.34999847,46.77999878,47.45999908,48.00999832,48.56999969,49.16999817,49.77000046,50.66999817,51.75,50.06999969,49.38000107,50.41999817,50.68999863,51.06000137,52.36999893,53.72000122,54.08000183,54.90999985,56.56999969,
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2794.350494,2735.707615,2842.369978,3180.187577,2270.337325,2897.86664,3053.947231,3144.385703,4499.737508,4116.17056,4337.478003,3142.920998,3687.956093,4760.104019,6101.632117,7456.296101,8101.856924,9791.88245,10941.17215,9103.474051,10742.77498,11420.55546,11795.63346,12614.78161,12157.99043,11006.27952,10894.60338,10589.66772,9454.348443,9121.515167,8536.43332
Turkey,TUR,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,13.10651959,1.920482041,3.309269865,8.439952533,-5.311842209,5.628549138,8.486564523,8.38794377,1.05240741,-0.378428661,4.536830844,-6.697481961,3.969886735,8.129569628,9.560933956,6.313352779,3.668245053,5.275944841,0.28177707,-3.656479706,10.81014282,12.20987376,3.138216606,7.537363109,3.126376251,5.304162268,3.78322459,5.925680405,0.559311348,1.489085902,3.235536201
Turkey,TUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0.008457732,0.049869182,0.081691205,0.192724936,0.473695432,0.698805129,2.292117685,3.761685035,5.189481461,11.38,12.33,14.58,15.46,18.24,28.63,34.37,36.4,39.82,43.06571043,45.13,46.25,51.04,53.74497914,58.34773401,64.68461768,71.04276084,73.97670281,77.67
Turkey,TUR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,93.56415928,93.64893393,93.86090577,94.06871614,94.27248463,94.47208865,94.66775233,94.8594281,95.04726508,95.23118094,95.41132275,95.58771699,95.76048666,95.92934134,96.09454032,96.25615912,96.41432248,96.56908949,96.72060939,96.86896689,97.01426916
Turkey,TUR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,86.53613187,86.69597958,87.49077639,88.26961801,89.03290447,89.78012079,90.51211234,91.22863891,91.93025711,92.61660956,93.2882454,93.9452092,94.58795835,95.21547561,95.82869654,96.42790825,97.0135929,97.5860011,98.14568658,98.69299276,99.2249463
Turkey,TUR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,94.87223816,96.92405701,102.6116562,95.96916962,95.91146851,93.95202637,,,,,,,,,98.16687775,102.6131134,98.91187286,97.34625244,98.66828156,98.729599,98.97466278,101.2482376,99.8199234,,91.39781952,92.23309326,,89.74890137,88.52777863,90.84677124,
Turkey,TUR,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,,8.210000038,8.510000229,8.960000038,8.579999924,7.639999866,6.630000114,6.840000153,6.889999866,7.690000057,6.5,8.380000114,10.35999966,10.53999996,10.84000015,10.64000034,8.720000267,8.869999886,9.710000038,12.55000019,10.65999985,8.800000191,8.149999619,8.729999542,9.880000114,10.23999977,10.84000015,10.81999969,10.89000034,13.67000008,13.10999966
Turkey,TUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.203,59.976,60.518,61.055,61.59,62.123,62.653,63.179,63.703,64.223,64.741,65.34,65.974,66.602,67.225,67.84,68.45,69.053,69.651,70.241,70.825,71.402,71.974,72.531,73.077,73.611,74.134,74.644,75.143,75.63,76.105
Turkmenistan,TKM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,99.4,99.5,99.6,99.6,99.65,99.7,99.8,99.8,99.8,99.8,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,99.59999847,99.73518372,99.7191925,99.69796753,99.67385101,99.64920044,99.84133148,99.60816193,99.59713745,99.59605408,100,99.87741089,99.89583588,99.91209412,99.93510437,100,99.98989868,99.99624634,100,99.90000153,100
Turkmenistan,TKM,Adolescent fertility rate (births per 1000 women ages 15-19),SP.ADO.TFRT,24.7594,25.5902,26.421,26.2236,26.0262,25.8288,25.6314,25.434,25.2312,25.0284,24.8256,24.6228,24.42,23.9656,23.5112,23.0568,22.6024,22.148,23.0094,23.8708,24.7322,25.5936,26.455,26.0476,25.6402,25.2328,24.8254,24.418,24.2324,24.0468,23.8612
Turkmenistan,TKM,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,32.97999954,33.61000061,33.77999878,34.33000183,34.54000092,34.74000168,34.74000168,34.65000153,34.56999969,34.27999878,34.36000061,34.34000015,34,33.59999847,32.84999847,32.33000183,31.68000031,30.90999985,30.18000031,29.36000061,28.36000061,27.43000031,26.46999931,25.45000076,24.52000046,23.62000084,22.68000031,21.69000053,20.68000031,
Turkmenistan,TKM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,39.18999863,38.75,38.29999924,37.65999985,37.06999969,36.65000153,35.95999908,35.52999878,35.22999954,34.77000046,34.40999985,34.11000061,33.86000061,33.72999954,33.79000092,33.93999863,34.16999817,34.58000183,34.83000183,35.18999863,35.70000076,36.20000076,36.68999863,37.20999908,37.66999817,38.20000076,38.72999954,39.25999832,39.83000183,
Turkmenistan,TKM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,27.82999992,27.63999939,27.92000008,28.02000046,28.38999939,28.61000061,29.29999924,29.82999992,30.20000076,30.95000076,31.22999954,31.54999924,32.15000153,32.66999817,33.36999893,33.72999954,34.15000153,34.50999832,35,35.45999908,35.95000076,36.36999893,36.84000015,37.34000015,37.81000137,38.18000031,38.59000015,39.04999924,39.49000168,
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,865.3954416,846.6454868,820.6842727,792.6684621,622.3701724,589.905474,554.8339157,562.6358909,590.3934846,548.6993933,643.1754381,774.482152,967.8874353,1283.908782,1453.917784,1704.41538,2136.472101,2600.368758,3904.465301,4036.456805,4439.202128,5649.962106,6675.178055,7304.285771,7962.244925,6432.685325,6387.682575,6587.092604,6967.375043,7612.03518,
Turkmenistan,TKM,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,0,16.17647059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,0,,,,0.04502077,0.133282183,0.175209518,0.302132016,0.425182632,0.754053983,0.997256559,1.319573118,1.406360688,1.75,1.95,3,5,7.1958,9.6,12.2,14.99677482,17.99032446,21.25099741,,,
Turkmenistan,TKM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,87.14640495,87.80857941,88.46603361,89.11859431,89.76626281,90.50343564,91.23818877,91.97018935,92.69870182,93.42359516,94.14426188,94.86029495,95.57134479,96.27697789,96.97195002,97.65894431,98.33812977,98.99758047,99.34508272,99.79292451,100
Turkmenistan,TKM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,92.96776447,93.02537724,93.08242958,93.13898402,93.19504002,93.5692242,93.94447325,94.32091315,94.69888891,95.07841657,95.4597747,95.8431328,96.22862328,96.61642645,97.00677965,97.39979056,97.79566042,98.19457481,98.59667755,99.00213719,99.41113393
Turkmenistan,TKM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,66.66759062,67.85868912,69.06092179,70.27368655,71.49673697,73.17298871,74.86708293,76.5783686,78.30524486,80.04744978,81.80358354,83.57266884,85.35385964,87.14606986,88.94335086,90.7476843,92.28499307,93.68088154,94.79052812,94.81207265,94.83423327
Turkmenistan,TKM,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,,1.399999976,1.5,1.5,4.699999809,8.300000191,10.30000019,11,12.19999981,12.69999981,11.53600025,10.67500019,9.748000145,8.987999916,8.18999958,7.499000072,6.611000061,5.760000229,4.951000214,4,4,4.089000225,4.085999966,4.110000134,4.144999981,4.138999939,4.169000149,4.203999996,4.234000206,4.268000126,4.951000214
Turkmenistan,TKM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.075,44.99,44.904,44.819,44.734,44.794,45.018,45.241,45.465,45.689,45.913,46.137,46.362,46.587,46.812,47.052,47.308,47.581,47.868,48.172,48.491,48.825,49.175,49.541,49.921,50.317,50.728,51.153,51.593,52.048,52.516
Turks and Caicos Islands,TCA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.7,91.0539093,91.43911743,91.82364655,92.20681763,92.58794403,92.96634674,93.341362,93.7122879,94.07837677,95.59999847,94.87036133,95.16371918,95.45184326,95.73707581,96.02177429,96.30834961,96.59944153,96.89776611,100,100,100,93.09999847,100,100,100,100,100,100,100,99.40000153
Turks and Caicos Islands,TCA,Adolescent fertility rate (births per 1000 women ages 15-19),SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,21.56012917,10.46385956,,,,,,,,,6.258890152,,,,,39.39759064,32.45109177,,,19.56163979,,11.95079041
Turks and Caicos Islands,TCA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,16625.48892,15785.96255,16384.90243,18181.09289,20533.18761,24559.1437,25457.97782,27650.11635,22020.34729,21029.69594,21839.00902,21345.02598,21715.31397,23778.51913,26183.88504,28241.47929,27545.12879,29553.1367,31350.86663,23879.92665
Turks and Caicos Islands,TCA,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,86.49090909,87.05,87.60909091,88.16818182,88.72727273,89.28636364,89.84545455,90.40454545,90.96363636,91.52272727,92.08181818,92.64090909,93.2,93.75909091,94.31818182,94.31818182,94.31818182,94.31818182,94.31818182,,
Turks and Caicos Islands,TCA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,80.89318182,81.4,81.90681818,82.41363636,82.92045455,83.42727273,83.93409091,84.44090909,84.94772727,85.45454545,85.96136364,86.46818182,86.975,87.48181818,87.98863636,87.98863636,87.98863636,87.98863636,87.98863636,,
Turks and Caicos Islands,TCA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,,,,,67.48252106,,,68.64685822,,,97.10610962,103.9393921,94.98606873,,88.75305939,88.1118927,,,,,,,,,,,,,129.401413,,
Turks and Caicos Islands,TCA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.343,75.537,76.694,77.81,78.888,79.928,80.93,81.89,82.814,83.7,84.55,85.362,86.007,86.608,87.188,87.745,88.281,88.797,89.294,89.77,90.228,90.668,91.09,91.483,91.851,92.195,92.517,92.817,93.098,93.36,93.605
Tuvalu,TUV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,16.1,17.75,19.8,22.4,25.3,28.2,31.4,35.8,40.9,44.65,48.55,52.9,56.6,59.5,62.4,64.2,65.5,67.55,68.9,69.8,70.6
Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,94.63067627,94.83582306,94.62978363,95.22571564,95.41516113,95.60407257,95.79484558,96.69999695,96.19268036,96.40515137,96.63027191,96.87075043,97.67177582,97.4076767,97.70385742,98.01488495,97.30000305,98.85383606,99.06538391,99.69999695,99.68923187
Tuvalu,TUV,Adolescent fertility rate (births per 1000 women ages 15-19),SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,18.18181992,7.923379898,30.16043091,26.73683929,22.78875923,30.93524933,33.19797134
Tuvalu,TUV,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,990.3981751,1038.957834,1069.478537,1047.505216,1175.810083,1185.840519,1323.907506,1361.589349,1367.084534,1464.805341,1605.005484,1473.415878,1755.689985,2000.875637,2309.540089,2291.638236,2381.536424,2783.981029,3090.04815,2696.316441,3051.440078,3688.637453,3662.101658,3559.54408,3532.278312,3316.664522,3706.329903,3978.676452,4156.305128,4652.350846,4668.818743
Tuvalu,TUV,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,0,,,,,5.241639585,5.7,6.3,6.9,7.6,8.3,9.1,10,11.2,12.8,14.6,16.5,18.7,21.2,24.1,27.3,31,35.2,,,
Tuvalu,TUV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,97.48537646,97.49000599,97.4991639,97.5106478,97.52212047,97.86968618,98.21394401,98.55489392,98.89251212,99.22682919,99.55785967,99.88561812,100,100,100,100,100,100,100,100
Tuvalu,TUV,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,79.77592846,79.80818203,79.87198441,79.95199182,80.03192102,80.70367568,81.35980907,82.00032092,82.62497282,83.2339598,83.82735029,84.405213,84.17299641,83.6288764,83.65901465,83.68822707,83.71648146,83.74384221,,
Tuvalu,TUV,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,76.60819244,,,105.761322,83.84615326,,,,86.17886353,,,108.5585632,95.39170837,104.7393417,113.0434799,121.6346207,113.2701416,,,,,,,,86.97479248,91.70124054,84.77365875,,78.71485901,76.89243317,89.37007904
Tuvalu,TUV,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.661,41.991,42.751,43.156,43.563,43.97,44.379,44.787,45.197,45.607,46.018,46.429,46.841,47.656,48.678,49.699,50.721,51.743,52.765,53.782,54.796,55.807,56.815,57.814,58.786,59.73,60.645,61.53,62.387,63.215,64.014
Uganda,UGA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.5,0.5
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,5.6,,,0.533898532,6.8,2.811104298,3.94494772,5.0747118,6.199634075,7.351130486,8.600000381,7.800000191,10.56355381,11.62545681,8.899999619,9,14.81782246,15.89281368,10,12.10000038,14.60000038,20.31927109,13.89999962,20.39999962,18.5,26.70000076,32.5211525,41.91999817,41.29999924,42.07441711
Uganda,UGA,Adolescent fertility rate (births per 1000 women ages 15-19),SP.ADO.TFRT,175.594,176.374,177.154,177.451,177.748,178.045,178.342,178.639,176.3152,173.9914,171.6676,169.3438,167.02,163.7628,160.5056,157.2484,153.9912,150.734,146.9648,143.1956,139.4264,135.6572,131.888,129.2776,126.6672,124.0568,121.4464,118.836,116.0714,113.3068,110.5422
Uganda,UGA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,40.25212097,44.94984055,40.20537186,47.20235062,45.98590088,48.75535965,,,
